1,1,70,1,No Collection,No Collection,No Collection
11445,40723,3,1,NULL,Field Harvest,No comments
11446,40724,3,1,NULL,Field Harvest,No comments
11447,40725,3,1,NULL,Field Harvest,No comments
11448,40726,3,1,NULL,Field Harvest,No comments
11449,40727,3,1,NULL,Field Harvest,No comments
11450,40728,3,1,NULL,Field Harvest,No comments
11451,40729,3,1,NULL,Field Harvest,No comments
11452,40730,3,1,NULL,Field Harvest,No comments
11453,40731,3,1,NULL,Field Harvest,No comments
11454,40732,3,1,NULL,Field Harvest,No comments
11455,40733,3,1,NULL,Field Harvest,No comments
11456,40734,3,1,NULL,Field Harvest,No comments
11457,40735,3,1,NULL,Field Harvest,No comments
11458,40736,3,1,NULL,Field Harvest,No comments
11459,40737,3,1,NULL,Field Harvest,No comments
11460,40738,3,1,NULL,Field Harvest,No comments
11461,40739,3,1,NULL,Field Harvest,No comments
11462,40740,3,1,NULL,Field Harvest,No comments
11463,40741,3,1,NULL,Field Harvest,No comments
11464,40742,3,1,NULL,Field Harvest,No comments
11465,40743,3,1,NULL,Field Harvest,No comments
11466,40745,3,1,NULL,Field Harvest,No comments
11467,40746,3,1,NULL,Field Harvest,No comments
11468,40747,3,1,NULL,Field Harvest,No comments
11469,40748,3,1,NULL,Field Harvest,No comments
11470,40749,3,1,NULL,Field Harvest,No comments
11471,40750,3,1,NULL,Field Harvest,No comments
11472,40751,3,1,NULL,Field Harvest,No comments
11473,40752,3,1,NULL,Field Harvest,No comments
11474,40753,3,1,NULL,Field Harvest,No comments
11475,40754,3,1,NULL,Field Harvest,No comments
11476,40755,3,1,NULL,Field Harvest,No comments
11477,40756,3,1,NULL,Field Harvest,No comments
11478,40757,3,1,NULL,Field Harvest,No comments
11479,40758,3,1,NULL,Field Harvest,No comments
11480,40759,3,1,NULL,Field Harvest,No comments
11481,40760,3,1,NULL,Field Harvest,No comments
11482,40761,3,1,NULL,Field Harvest,No comments
11483,40762,3,1,NULL,Field Harvest,No comments
11484,40764,3,1,NULL,Field Harvest,No comments
11485,40766,3,1,NULL,Field Harvest,No comments
11486,40767,3,1,NULL,Field Harvest,No comments
11487,40768,3,1,NULL,Field Harvest,No comments
11488,40769,3,1,NULL,Field Harvest,No comments
11489,40770,3,1,NULL,Field Harvest,No comments
11490,40771,3,1,NULL,Field Harvest,No comments
11491,40772,3,1,NULL,Field Harvest,No comments
11492,40773,3,1,NULL,Field Harvest,No comments
11493,40774,3,1,NULL,Field Harvest,No comments
11494,40775,3,1,NULL,Field Harvest,No comments
11495,40776,3,1,NULL,Field Harvest,No comments
11496,40777,3,1,NULL,Field Harvest,No comments
11497,40778,3,1,NULL,Field Harvest,No comments
11498,40779,3,1,NULL,Field Harvest,No comments
11499,40780,3,1,NULL,Field Harvest,No comments
11500,40781,3,1,NULL,Field Harvest,No comments
11501,40782,3,1,NULL,Field Harvest,No comments
11502,40783,3,1,NULL,Field Harvest,No comments
11503,40784,3,1,NULL,Field Harvest,No comments
11504,40785,3,1,NULL,Field Harvest,No comments
11505,40787,3,1,NULL,Field Harvest,No comments
11506,40788,3,1,NULL,Field Harvest,No comments
11507,40789,3,1,NULL,Field Harvest,No comments
11508,40790,3,1,NULL,Field Harvest,No comments
11509,40791,3,1,NULL,Field Harvest,No comments
11510,40792,3,1,NULL,Field Harvest,No comments
11511,40793,3,1,NULL,Field Harvest,No comments
11512,40794,3,1,NULL,Field Harvest,No comments
11513,40795,3,1,NULL,Field Harvest,No comments
11514,40796,3,1,NULL,Field Harvest,No comments
11515,40797,3,1,NULL,Field Harvest,No comments
11516,40798,3,1,NULL,Field Harvest,No comments
11517,40799,3,1,NULL,Field Harvest,No comments
11518,40800,3,1,NULL,Field Harvest,No comments
11519,40801,3,1,NULL,Field Harvest,No comments
11520,40802,3,1,NULL,Field Harvest,No comments
11521,40803,3,1,NULL,Field Harvest,No comments
11522,40804,3,1,NULL,Field Harvest,No comments
11523,40805,3,1,NULL,Field Harvest,No comments
11524,40806,3,1,NULL,Field Harvest,No comments
11525,40807,3,1,NULL,Field Harvest,No comments
11526,40808,3,1,NULL,Field Harvest,No comments
11527,40809,3,1,NULL,Field Harvest,No comments
11528,40810,3,1,NULL,Field Harvest,No comments
11529,40812,3,1,NULL,Field Harvest,No comments
11530,40813,3,1,NULL,Field Harvest,No comments
11531,40814,3,1,NULL,Field Harvest,No comments
11532,40815,3,1,NULL,Field Harvest,No comments
11533,40816,3,1,NULL,Field Harvest,No comments
11534,40817,3,1,NULL,Field Harvest,No comments
11535,40818,3,1,NULL,Field Harvest,No comments
11536,40819,3,1,NULL,Field Harvest,No comments
11537,40820,3,1,NULL,Field Harvest,No comments
11538,40821,3,1,NULL,Field Harvest,No comments
11539,40822,3,1,NULL,Field Harvest,No comments
11540,40823,3,1,NULL,Field Harvest,No comments
11541,40824,3,1,NULL,Field Harvest,No comments
11542,40826,3,1,NULL,Field Harvest,No comments
11543,40827,3,1,NULL,Field Harvest,No comments
11544,40828,3,1,NULL,Field Harvest,No comments
11545,40829,3,1,NULL,Field Harvest,No comments
11546,40830,3,1,NULL,Field Harvest,No comments
11547,40831,3,1,NULL,Field Harvest,No comments
11548,40832,3,1,NULL,Field Harvest,No comments
11549,40833,3,1,NULL,Field Harvest,No comments
11550,40834,3,1,NULL,Field Harvest,No comments
11551,40835,3,1,NULL,Field Harvest,No comments
11552,40836,3,1,NULL,Field Harvest,No comments
11553,40837,3,1,NULL,Field Harvest,No comments
11554,40838,3,1,NULL,Field Harvest,No comments
11555,40839,3,1,NULL,Field Harvest,No comments
11556,40840,3,1,NULL,Field Harvest,No comments
11557,40841,3,1,NULL,Field Harvest,No comments
11558,40843,3,1,NULL,Field Harvest,No comments
11559,40844,3,1,NULL,Field Harvest,No comments
11560,40845,3,1,NULL,Field Harvest,No comments
11561,40846,3,1,NULL,Field Harvest,No comments
11562,40847,3,1,NULL,Field Harvest,No comments
11563,40848,3,1,NULL,Field Harvest,No comments
11564,40849,3,1,NULL,Field Harvest,No comments
11565,40850,3,1,NULL,Field Harvest,No comments
11566,40851,3,1,NULL,Field Harvest,No comments
11567,40852,3,1,NULL,Field Harvest,No comments
11568,40853,3,1,NULL,Field Harvest,No comments
11569,40854,3,1,NULL,Field Harvest,No comments
11570,40855,3,1,NULL,Field Harvest,No comments
11571,40856,3,1,NULL,Field Harvest,No comments
11572,40857,3,1,NULL,Field Harvest,No comments
11573,40858,3,1,NULL,Field Harvest,No comments
11574,40859,3,1,NULL,Field Harvest,No comments
11575,40860,3,1,NULL,Field Harvest,No comments
11576,40861,3,1,NULL,Field Harvest,No comments
11577,40862,3,1,NULL,Field Harvest,No comments
11578,40863,3,1,NULL,Field Harvest,No comments
11579,40864,3,1,NULL,Field Harvest,No comments
11580,40865,3,1,NULL,Field Harvest,No comments
11581,40867,3,1,NULL,Field Harvest,No comments
11582,40868,3,1,NULL,Field Harvest,No comments
11583,40869,3,1,NULL,Field Harvest,No comments
11584,40870,3,1,NULL,Field Harvest,No comments
11585,40871,3,1,NULL,Field Harvest,No comments
11586,40872,3,1,NULL,Field Harvest,No comments
11587,40873,3,1,NULL,Field Harvest,No comments
11588,40874,3,1,NULL,Field Harvest,No comments
11589,40876,3,1,NULL,Field Harvest,No comments
11590,40877,3,1,NULL,Field Harvest,No comments
11591,40878,3,1,NULL,Field Harvest,No comments
11592,40879,3,1,NULL,Field Harvest,No comments
11593,40880,3,1,NULL,Field Harvest,No comments
11594,40881,3,1,NULL,Field Harvest,No comments
11595,40882,3,1,NULL,Field Harvest,No comments
11596,40883,3,1,NULL,Field Harvest,No comments
11597,40884,3,1,NULL,Field Harvest,No comments
11598,40885,3,1,NULL,Field Harvest,No comments
11599,40886,3,1,NULL,Field Harvest,No comments
11600,40887,3,1,NULL,Field Harvest,No comments
11601,40888,3,1,NULL,Field Harvest,No comments
11602,40889,3,1,NULL,Field Harvest,No comments
11603,40891,3,1,NULL,Field Harvest,No comments
11604,40892,3,1,NULL,Field Harvest,No comments
11605,40893,3,1,NULL,Field Harvest,No comments
11606,40894,3,1,NULL,Field Harvest,No comments
11607,40895,3,1,NULL,Field Harvest,No comments
11608,40896,3,1,NULL,Field Harvest,No comments
11609,40897,3,1,NULL,Field Harvest,No comments
11610,40898,3,1,NULL,Field Harvest,No comments
11611,40899,3,1,NULL,Field Harvest,No comments
11612,40900,3,1,NULL,Field Harvest,No comments
11613,40901,3,1,NULL,Field Harvest,No comments
11614,40902,3,1,NULL,Field Harvest,No comments
11615,40904,3,1,NULL,Field Harvest,No comments
11616,40905,3,1,NULL,Field Harvest,No comments
11617,40906,3,1,NULL,Field Harvest,No comments
11618,40907,3,1,NULL,Field Harvest,No comments
11619,40908,3,1,NULL,Field Harvest,No comments
11620,40909,3,1,NULL,Field Harvest,No comments
11621,40910,3,1,NULL,Field Harvest,No comments
11622,40911,3,1,NULL,Field Harvest,No comments
11623,40912,3,1,NULL,Field Harvest,No comments
11624,40913,3,1,NULL,Field Harvest,No comments
11625,40914,3,1,NULL,Field Harvest,No comments
11626,40915,3,1,NULL,Field Harvest,No comments
11627,40916,3,1,NULL,Field Harvest,No comments
11628,40917,3,1,NULL,Field Harvest,No comments
11629,40918,3,1,NULL,Field Harvest,No comments
11630,40919,3,1,NULL,Field Harvest,No comments
11631,40920,3,1,NULL,Field Harvest,No comments
11632,40921,3,1,NULL,Field Harvest,No comments
11633,40922,3,1,NULL,Field Harvest,No comments
11634,40923,3,1,NULL,Field Harvest,No comments
11635,40924,3,1,NULL,Field Harvest,No comments
11636,40925,3,1,NULL,Field Harvest,No comments
11637,40927,3,1,NULL,Field Harvest,No comments
11638,40928,3,1,NULL,Field Harvest,No comments
11639,40929,3,1,NULL,Field Harvest,No comments
11640,40930,3,1,NULL,Field Harvest,No comments
11641,40931,3,1,NULL,Field Harvest,No comments
11642,40932,3,1,NULL,Field Harvest,No comments
11643,40933,3,1,NULL,Field Harvest,No comments
11644,40934,3,1,NULL,Field Harvest,No comments
11645,40935,3,1,NULL,Field Harvest,No comments
11646,40936,3,1,NULL,Field Harvest,No comments
11647,40937,3,1,NULL,Field Harvest,No comments
11648,40938,3,1,NULL,Field Harvest,No comments
11649,40939,3,1,NULL,Field Harvest,No comments
11650,40940,3,1,NULL,Field Harvest,No comments
11651,40941,3,1,NULL,Field Harvest,No comments
11652,40942,3,1,NULL,Field Harvest,No comments
11653,40943,3,1,NULL,Field Harvest,No comments
11654,40944,3,1,NULL,Field Harvest,No comments
11655,40945,3,1,NULL,Field Harvest,No comments
11656,40946,3,1,NULL,Field Harvest,No comments
11657,40947,3,1,NULL,Field Harvest,No comments
11658,40948,3,1,NULL,Field Harvest,No comments
11659,40950,3,1,NULL,Field Harvest,No comments
11660,40951,3,1,NULL,Field Harvest,No comments
11661,40952,3,1,NULL,Field Harvest,No comments
11662,41065,3,1,NULL,Field Harvest,No comments
11663,41066,3,1,NULL,Field Harvest,No comments
11664,41068,3,1,NULL,Field Harvest,No comments
11665,41069,3,1,NULL,Field Harvest,No comments
11666,41070,3,1,NULL,Field Harvest,No comments
11667,41071,3,1,NULL,Field Harvest,No comments
11668,41072,3,1,NULL,Field Harvest,No comments
11669,41073,3,1,NULL,Field Harvest,No comments
11670,41074,3,1,NULL,Field Harvest,No comments
11671,41075,3,1,NULL,Field Harvest,No comments
11672,41076,3,1,NULL,Field Harvest,No comments
11673,41077,3,1,NULL,Field Harvest,No comments
11674,41078,3,1,NULL,Field Harvest,No comments
11675,41079,3,1,NULL,Field Harvest,No comments
11676,41080,3,1,NULL,Field Harvest,No comments
11677,41081,3,1,NULL,Field Harvest,No comments
11678,41082,3,1,NULL,Field Harvest,No comments
11679,41083,3,1,NULL,Field Harvest,No comments
11680,41084,3,1,NULL,Field Harvest,No comments
11681,41085,3,1,NULL,Field Harvest,No comments
11682,41086,3,1,NULL,Field Harvest,No comments
11683,41087,3,1,NULL,Field Harvest,No comments
11684,41088,3,1,NULL,Field Harvest,No comments
11685,41089,3,1,NULL,Field Harvest,No comments
11686,41090,3,1,NULL,Field Harvest,No comments
11687,41091,3,1,NULL,Field Harvest,No comments
11688,41092,3,1,NULL,Field Harvest,No comments
11689,41094,3,1,NULL,Field Harvest,No comments
11690,41095,3,1,NULL,Field Harvest,No comments
11691,41096,3,1,NULL,Field Harvest,No comments
11692,41097,3,1,NULL,Field Harvest,No comments
11693,41098,3,1,NULL,Field Harvest,No comments
11694,41099,3,1,NULL,Field Harvest,No comments
11695,41100,3,1,NULL,Field Harvest,No comments
11696,41101,3,1,NULL,Field Harvest,No comments
11697,41103,3,1,NULL,Field Harvest,No comments
11698,41104,3,1,NULL,Field Harvest,No comments
11699,41105,3,1,NULL,Field Harvest,No comments
11700,41106,3,1,NULL,Field Harvest,No comments
11701,41107,3,1,NULL,Field Harvest,No comments
11702,41108,3,1,NULL,Field Harvest,No comments
11703,41109,3,1,NULL,Field Harvest,No comments
11704,41110,3,1,NULL,Field Harvest,No comments
11705,41111,3,1,NULL,Field Harvest,No comments
11706,41112,3,1,NULL,Field Harvest,No comments
11707,41113,3,1,NULL,Field Harvest,No comments
11708,41114,3,1,NULL,Field Harvest,No comments
11709,41115,3,1,NULL,Field Harvest,No comments
11710,41116,3,1,NULL,Field Harvest,No comments
11711,41117,3,1,NULL,Field Harvest,No comments
11712,41118,3,1,NULL,Field Harvest,No comments
11713,41119,3,1,NULL,Field Harvest,No comments
11714,41120,3,1,NULL,Field Harvest,No comments
11715,41121,3,1,NULL,Field Harvest,No comments
11716,41122,3,1,NULL,Field Harvest,No comments
11717,41123,3,1,NULL,Field Harvest,No comments
11718,41125,3,1,NULL,Field Harvest,No comments
11719,41126,3,1,NULL,Field Harvest,No comments
11720,41127,3,1,NULL,Field Harvest,No comments
11721,41128,3,1,NULL,Field Harvest,No comments
11722,41129,3,1,NULL,Field Harvest,No comments
11723,41130,3,1,NULL,Field Harvest,No comments
11724,41131,3,1,NULL,Field Harvest,No comments
11725,41132,3,1,NULL,Field Harvest,No comments
11726,41133,3,1,NULL,Field Harvest,No comments
11727,41134,3,1,NULL,Field Harvest,No comments
11728,41135,3,1,NULL,Field Harvest,No comments
11729,41136,3,1,NULL,Field Harvest,No comments
11730,41137,3,1,NULL,Field Harvest,No comments
11731,41138,3,1,NULL,Field Harvest,No comments
11732,41139,3,1,NULL,Field Harvest,No comments
11733,41140,3,1,NULL,Field Harvest,No comments
11734,41141,3,1,NULL,Field Harvest,No comments
11735,41142,3,1,NULL,Field Harvest,No comments
11736,41143,3,1,NULL,Field Harvest,No comments
11737,41145,3,1,NULL,Field Harvest,No comments
11738,41146,3,1,NULL,Field Harvest,No comments
11739,41147,3,1,NULL,Field Harvest,No comments
11740,41148,3,1,NULL,Field Harvest,No comments
11741,41149,3,1,NULL,Field Harvest,No comments
11742,41150,3,1,NULL,Field Harvest,No comments
11743,41151,3,1,NULL,Field Harvest,No comments
11744,41152,3,1,NULL,Field Harvest,No comments
11745,41153,3,1,NULL,Field Harvest,No comments
11746,41154,3,1,NULL,Field Harvest,No comments
11747,41155,3,1,NULL,Field Harvest,No comments
11748,41156,3,1,NULL,Field Harvest,No comments
11749,41158,3,1,NULL,Field Harvest,No comments
11750,41159,3,1,NULL,Field Harvest,No comments
11751,41160,3,1,NULL,Field Harvest,No comments
11752,41161,3,1,NULL,Field Harvest,No comments
11753,41162,3,1,NULL,Field Harvest,No comments
11754,41163,3,1,NULL,Field Harvest,No comments
11755,41164,3,1,NULL,Field Harvest,No comments
11756,41165,3,1,NULL,Field Harvest,No comments
11757,41166,3,1,NULL,Field Harvest,No comments
11758,41167,3,1,NULL,Field Harvest,No comments
11759,41168,3,1,NULL,Field Harvest,No comments
11760,41169,3,1,NULL,Field Harvest,No comments
11761,41170,3,1,NULL,Field Harvest,No comments
11762,41171,3,1,NULL,Field Harvest,No comments
11763,41172,3,1,NULL,Field Harvest,No comments
11764,41173,3,1,NULL,Field Harvest,No comments
11765,41174,3,1,NULL,Field Harvest,No comments
11766,41175,3,1,NULL,Field Harvest,No comments
11767,41176,3,1,NULL,Field Harvest,No comments
11768,41177,3,1,NULL,Field Harvest,No comments
11769,41179,3,1,NULL,Field Harvest,No comments
11770,41180,3,1,NULL,Field Harvest,No comments
11771,41181,3,1,NULL,Field Harvest,No comments
11772,41182,3,1,NULL,Field Harvest,No comments
11773,41183,3,1,NULL,Field Harvest,No comments
11774,41184,3,1,NULL,Field Harvest,No comments
11775,41185,3,1,NULL,Field Harvest,No comments
11776,41186,3,1,NULL,Field Harvest,No comments
11777,41188,3,1,NULL,Field Harvest,No comments
11778,41189,3,1,NULL,Field Harvest,No comments
11779,41190,3,1,NULL,Field Harvest,No comments
11780,41191,3,1,NULL,Field Harvest,No comments
11781,41192,3,1,NULL,Field Harvest,No comments
11782,41193,3,1,NULL,Field Harvest,No comments
11783,41194,3,1,NULL,Field Harvest,No comments
11784,41195,3,1,NULL,Field Harvest,No comments
11785,41196,3,1,NULL,Field Harvest,No comments
11786,41197,3,1,NULL,Field Harvest,No comments
11787,41198,3,1,NULL,Field Harvest,No comments
11788,41199,3,1,NULL,Field Harvest,No comments
11789,41200,3,1,NULL,Field Harvest,No comments
11790,41201,3,1,NULL,Field Harvest,No comments
11791,41202,3,1,NULL,Field Harvest,No comments
11792,41203,3,1,NULL,Field Harvest,No comments
11793,41205,3,1,NULL,Field Harvest,No comments
11794,41206,3,1,NULL,Field Harvest,No comments
11795,41207,3,1,NULL,Field Harvest,No comments
11796,41208,3,1,NULL,Field Harvest,No comments
11797,41209,3,1,NULL,Field Harvest,No comments
11798,41210,3,1,NULL,Field Harvest,No comments
11799,41211,3,1,NULL,Field Harvest,No comments
11800,41212,3,1,NULL,Field Harvest,No comments
11801,41213,3,1,NULL,Field Harvest,No comments
11802,41214,3,1,NULL,Field Harvest,No comments
11803,41215,3,1,NULL,Field Harvest,No comments
11804,41216,3,1,NULL,Field Harvest,No comments
11805,41217,3,1,NULL,Field Harvest,No comments
11806,41218,3,1,NULL,Field Harvest,No comments
11807,41219,3,1,NULL,Field Harvest,No comments
11808,41220,3,1,NULL,Field Harvest,No comments
11809,41221,3,1,NULL,Field Harvest,No comments
11810,41222,3,1,NULL,Field Harvest,No comments
11811,41223,3,1,NULL,Field Harvest,No comments
11812,41224,3,1,NULL,Field Harvest,No comments
11813,41225,3,1,NULL,Field Harvest,No comments
11814,41226,3,1,NULL,Field Harvest,No comments
11815,41227,3,1,NULL,Field Harvest,No comments
11816,41228,3,1,NULL,Field Harvest,No comments
11817,41229,3,1,NULL,Field Harvest,No comments
11818,41230,3,1,NULL,Field Harvest,No comments
11819,41231,3,1,NULL,Field Harvest,No comments
11820,41233,3,1,NULL,Field Harvest,No comments
11821,41234,3,1,NULL,Field Harvest,No comments
11822,41235,3,1,NULL,Field Harvest,No comments
11823,41236,3,1,NULL,Field Harvest,No comments
11824,41237,3,1,NULL,Field Harvest,No comments
11825,41238,3,1,NULL,Field Harvest,No comments
11826,41239,3,1,NULL,Field Harvest,No comments
11827,41240,3,1,NULL,Field Harvest,No comments
11828,41241,3,1,NULL,Field Harvest,No comments
11829,41242,3,1,NULL,Field Harvest,No comments
11830,41243,3,1,NULL,Field Harvest,No comments
11831,41245,3,1,NULL,Field Harvest,No comments
11832,41246,3,1,NULL,Field Harvest,No comments
11833,41247,3,1,NULL,Field Harvest,No comments
11834,41248,3,1,NULL,Field Harvest,No comments
11835,41249,3,1,NULL,Field Harvest,No comments
11836,41250,3,1,NULL,Field Harvest,No comments
11837,41251,3,1,NULL,Field Harvest,No comments
11838,41252,3,1,NULL,Field Harvest,No comments
11839,41253,3,1,NULL,Field Harvest,No comments
11840,41254,3,1,NULL,Field Harvest,No comments
11841,41255,3,1,NULL,Field Harvest,No comments
11842,41256,3,1,NULL,Field Harvest,No comments
11843,41257,3,1,NULL,Field Harvest,No comments
