Plot ID,Experiment Name,Source Seed ID,Seed Name,Population,Pedigree,Field Name,Plot Name,Range,Row,Block,Rep,Kernel Num,Planting Date,Harvest Date,Plot Comments,,
16GB3223,16GB,SPM 08:82326,,,IBMRI MO130,CFAR600,IBMRI MO130,28,73,55,3,20,5/20/16,,Goss' wilt,,
16GB3224,16GB,SPM 08:82339,,,IBMRI MO276,CFAR600,IBMRI MO276,28,74,55,3,20,5/20/16,,Goss' wilt,,
16GB3296,16GB,SPM 08:82271,,,IBMRI MO096,CFAR600,IBMRI MO096,29,3,60,3,20,5/20/16,,Goss' wilt,,
16GB3295,16GB,SPM 08:82277,,,IBMRI MO196,CFAR600,IBMRI MO196,29,4,60,3,20,5/20/16,,Goss' wilt,,
16GB3294,16GB,SPM 08:82297,,,IBMRI MO172,CFAR600,IBMRI MO172,29,5,60,3,20,5/20/16,,Goss' wilt,,
16GB3293,16GB,SPM 04:4176-3,,,IBMRI MO300,CFAR600,IBMRI MO300,29,6,60,3,20,5/20/16,,Goss' wilt,,
16GB3292,16GB,SPM 08:82294,,,IBMRI MO013,CFAR600,IBMRI MO013,29,7,60,3,20,5/20/16,,Goss' wilt,,
16GB3291,16GB,SPM 08:82383,,,IBMRI MO113,CFAR600,IBMRI MO113,29,8,60,3,20,5/20/16,,Goss' wilt,,
16GB3290,16GB,SPM 08:80698,,,IBMRI MO282,CFAR600,IBMRI MO282,29,9,60,3,20,5/20/16,,Goss' wilt,,
16GB3289,16GB,041:55(x)-bulk,,,Mo17,CFAR600,Mo17,29,10,60,3,20,5/20/16,,Goss' wilt,,
16GB3288,16GB,SPM 08:82413,,,IBMRI MO159,CFAR600,IBMRI MO159,29,11,60,3,20,5/20/16,,Goss' wilt,,
16GB3287,16GB,SPM 08:82327,,,IBMRI MO168,CFAR600,IBMRI MO168,29,12,60,3,20,5/20/16,,Goss' wilt,,
16GB3286,16GB,SPM 04:1622,,,IBMRI MO108,CFAR600,IBMRI MO108,29,13,60,3,20,5/20/16,,Goss' wilt,,
16GB3285,16GB,SPM 04:1868,,,IBMRI MO185,CFAR600,IBMRI MO185,29,14,59,3,20,5/20/16,,Goss' wilt,,
16GB3284,16GB,SPM 08:83334,,,IBMRI MO030 X IBMRI MO030,CFAR600,IBMRI MO030 X IBMRI MO030,29,15,59,3,20,5/20/16,,Goss' wilt,,
16GB3283,16GB,SPM 12:3009 XSELF,,,IBMRI MO128,CFAR600,IBMRI MO128,29,16,59,3,20,5/20/16,,Goss' wilt,,
16GB3282,16GB,SPM 08:82361,,,IBMRI MO228,CFAR600,IBMRI MO228,29,17,59,3,20,5/20/16,,Goss' wilt,,
16GB3281,16GB,SPM 09:91442,,,IBMRI MO062,CFAR600,IBMRI MO062,29,18,59,3,20,5/20/16,,Goss' wilt,,
16GB3280,16GB,SPM 04:1934,,,IBMRI MO136,CFAR600,IBMRI MO136,29,19,59,3,20,5/20/16,,Goss' wilt,,
16GB3279,16GB,SPM 08:82389,,,IBMRI MO048,CFAR600,IBMRI MO048,29,20,59,3,20,5/20/16,,Goss' wilt,,
16GB3278,16GB,SPM 08:82386,,,IBMRI MO077,CFAR600,IBMRI MO077,29,21,59,3,20,5/20/16,,Goss' wilt,,
16GB3277,16GB,SPM 08:82298,,,IBMRI MO184,CFAR600,IBMRI MO184,29,22,59,3,20,5/20/16,,Goss' wilt,,
16GB3276,16GB,SPM 08: 82434,,,IBMRI MO381,CFAR600,IBMRI MO381,29,23,59,3,20,5/20/16,,Goss' wilt,,
16GB3275,16GB,SPM 08:82428,,,IBMRI MO331,CFAR600,IBMRI MO331,29,24,59,3,20,5/20/16,,Goss' wilt,,
16GB3274,16GB,SPM 08:82348,,,IBMRI MO024,CFAR600,IBMRI MO024,29,25,59,3,20,5/20/16,,Goss' wilt,,
16GB3273,16GB,SPM 08:82324,,,IBMRI MO272,CFAR600,IBMRI MO272,29,26,59,3,20,5/20/16,,Goss' wilt,,
16GB3272,16GB,SPM 08:82276,,,IBMRI MO297,CFAR600,IBMRI MO297,29,27,59,3,20,5/20/16,,Goss' wilt,,
16GB3271,16GB,SPM 08:82412,,,IBMRI MO110,CFAR600,IBMRI MO110,29,28,59,3,20,5/20/16,,Goss' wilt,,
16GB3270,16GB,SPM 08:82395,,,IBMRI MO042,CFAR600,IBMRI MO042,29,29,58,3,20,5/20/16,,Goss' wilt,,
16GB3269,16GB,SPM 08:82380,,,IBMRI MO046,CFAR600,IBMRI MO046,29,30,58,3,20,5/20/16,,Goss' wilt,,
16GB3268,16GB,SPM 08:82391,,,IBMRI MO057,CFAR600,IBMRI MO057,29,31,58,3,20,5/20/16,,Goss' wilt,,
16GB3267,16GB,011:1004x1003-bulk,,,Mo17xB73,CFAR600,Mo17xB73,29,32,58,3,20,5/20/16,,Goss' wilt,,
16GB3266,16GB,SPM 08:83285,,,IBMRI MO008 X IBMRI MO008,CFAR600,IBMRI MO008 X IBMRI MO008,29,33,58,3,20,5/20/16,,Goss' wilt,,
16GB3265,16GB,SPM 08:82365,,,IBMRI MO328,CFAR600,IBMRI MO328,29,34,58,3,20,5/20/16,,Goss' wilt,,
16GB3264,16GB,SPM 04:1801,,,IBMRI MO129,CFAR600,IBMRI MO129,29,35,58,3,20,5/20/16,,Goss' wilt,,
16GB3263,16GB,SPM 08:80735,,,IBMRI MO051,CFAR600,IBMRI MO051,29,36,58,3,20,5/20/16,,Goss' wilt,,
16GB3262,16GB,SPM 09: 91364-SEXF,,,IBMRI MO382,CFAR600,IBMRI MO382,29,37,58,3,20,5/20/16,,Goss' wilt,,
16GB3261,16GB,SPM 08:82313,,,IBMRI MO009,CFAR600,IBMRI MO009,29,38,58,3,20,5/20/16,,Goss' wilt,,
16GB3260,16GB,SPM 08:82347,,,IBMRI MO163,CFAR600,IBMRI MO163,29,39,58,3,20,5/20/16,,Goss' wilt,,
16GB3259,16GB,SPM 09:91372-SEXF,,,IBMRI MO387,CFAR600,IBMRI MO387,29,40,58,3,20,5/20/16,,Goss' wilt,,
16GB3258,16GB,SPM 04: 1678-03,,,IBMRI MO253,CFAR600,IBMRI MO253,29,41,58,3,20,5/20/16,,Goss' wilt,,
16GB3257,16GB,SPM 08:80702,,,IBMRI MO043,CFAR600,IBMRI MO043,29,42,58,3,20,5/20/16,,Goss' wilt,,
16GB3256,16GB,SPM 08:82341,,,IBMRI MO157,CFAR600,IBMRI MO157,29,43,58,3,20,5/20/16,,Goss' wilt,,
16GB3255,16GB,SPM 08:82369,,,IBMRI MO287,CFAR600,IBMRI MO287,29,44,57,3,20,5/20/16,,Goss' wilt,,
16GB3254,16GB,011:1002-6,,,B73,CFAR600,B73,29,45,57,3,20,5/20/16,,Goss' wilt,,
16GB3253,16GB,SMP 08:83587-SELFX,,,IBMRI MO190,CFAR600,IBMRI MO190,29,46,57,3,20,5/20/16,,Goss' wilt,,
16GB3252,16GB,SPM 08:80732,,,IBMRI MO079,CFAR600,IBMRI MO079,29,47,57,3,20,5/20/16,,Goss' wilt,,
16GB3251,16GB,011:1004x1003-bulk,,,Mo17xB73,CFAR600,Mo17xB73,29,48,57,3,20,5/20/16,,Goss' wilt,,
16GB3250,16GB,SPM 05:777,,,IBMRI MO036,CFAR600,IBMRI MO036,29,49,57,3,20,5/20/16,,Goss' wilt,,
16GB3249,16GB,SPM 08:82420,,,IBMRI MO275,CFAR600,IBMRI MO275,29,50,57,3,20,5/20/16,,Goss' wilt,,
16GB3248,16GB,SPM 08:83265,,,IBMRI MO031 X IBMRI MO031,CFAR600,IBMRI MO031 X IBMRI MO031,29,51,57,3,20,5/20/16,,Goss' wilt,,
16GB3247,16GB,SPM 08:82393,,,IBMRI MO365,CFAR600,IBMRI MO365,29,52,57,3,20,5/20/16,,Goss' wilt,,
16GB3246,16GB,SPM 08: 82432,,,IBMRI MO372,CFAR600,IBMRI MO372,29,53,57,3,20,5/20/16,,Goss' wilt,,
16GB3245,16GB,SPM 08:82423,,,IBMRI MO292,CFAR600,IBMRI MO292,29,54,57,3,20,5/20/16,,Goss' wilt,,
16GB3244,16GB,SPM 04:1733,,,IBMRI MO191,CFAR600,IBMRI MO191,29,55,57,3,20,5/20/16,,Goss' wilt,,
16GB3243,16GB,SPM 08:82328,,,IBMRI MO061,CFAR600,IBMRI MO061,29,56,57,3,20,5/20/16,,Goss' wilt,,
16GB3242,16GB,SPM 08:80648,,,IBMRI MO229,CFAR600,IBMRI MO229,29,57,57,3,20,5/20/16,,Goss' wilt,,
16GB3241,16GB,SPM 08:82320,,,IBMRI MO067,CFAR600,IBMRI MO067,29,58,57,3,20,5/20/16,,Goss' wilt,,
16GB3240,16GB,SPM 08:80689,,,IBMRI MO156,CFAR600,IBMRI MO156,29,59,56,3,20,5/20/16,,Goss' wilt,,
16GB3239,16GB,SPM 08:82273,,,IBMRI MO266,CFAR600,IBMRI MO266,29,60,56,3,20,5/20/16,,Goss' wilt,,
16GB3238,16GB,SPM 04: 1674,,,IBMRI MO252,CFAR600,IBMRI MO252,29,61,56,3,20,5/20/16,,Goss' wilt,,
16GB3237,16GB,SPM 08:82384,,,IBMRI MO093,CFAR600,IBMRI MO093,29,62,56,3,20,5/20/16,,Goss' wilt,,
16GB3236,16GB,SPM 08:82289,,,IBMRI MO325,CFAR600,IBMRI MO325,29,63,56,3,20,5/20/16,,Goss' wilt,,
16GB3235,16GB,SPM 08:82287,,,IBMRI MO327,CFAR600,IBMRI MO327,29,64,56,3,20,5/20/16,,Goss' wilt,,
16GB3234,16GB,SPM 08:82429,,,IBMRI MO346,CFAR600,IBMRI MO346,29,65,56,3,20,5/20/16,,Goss' wilt,,
16GB3233,16GB,SPM 08:82270,,,IBMRI MO097,CFAR600,IBMRI MO097,29,66,56,3,20,5/20/16,,Goss' wilt,,
16GB3232,16GB,SPM 08:80647,,,IBMRI MO289,CFAR600,IBMRI MO289,29,67,56,3,20,5/20/16,,Goss' wilt,,
16GB3231,16GB,SPM 08:80662,,,IBMRI MO052,CFAR600,IBMRI MO052,29,68,56,3,20,5/20/16,,Goss' wilt,,
16GB3230,16GB,SPM 08:82318,,,IBMRI MO055,CFAR600,IBMRI MO055,29,69,56,3,20,5/20/16,,Goss' wilt,,
16GB3229,16GB,SPM 08:82292,,,IBMRI MO174,CFAR600,IBMRI MO174,29,70,56,3,20,5/20/16,,Goss' wilt,,
16GB3228,16GB,SPM 08:83305,,,IBMRI MO010,CFAR600,IBMRI MO010,29,71,56,3,20,5/20/16,,Goss' wilt,,
16GB3227,16GB,SPM 08:83606-selfX,,,IBMRI MO016,CFAR600,IBMRI MO016,29,72,56,3,20,5/20/16,,Goss' wilt,,
16GB3226,16GB,SPM 04: 1619,,,IBMRI MO309,CFAR600,IBMRI MO309,29,73,56,3,20,5/20/16,,Goss' wilt,,
16GB3225,16GB,SPM 08:82323,,,IBMRI MO241,CFAR600,IBMRI MO241,29,74,55,3,20,5/20/16,,Goss' wilt,,
16GB3297,16GB,SPM 08:82351,,,IBMRI MO183,CFAR600,IBMRI MO183,30,3,60,3,20,5/20/16,,Goss' wilt,,
16GB3298,16GB,SPM 04:1613,,,IBMRI MO098,CFAR600,IBMRI MO098,30,4,60,3,20,5/20/16,,Goss' wilt,,
16GB3299,16GB,SPM04:1757,,,IBMRI MO173,CFAR600,IBMRI MO173,30,5,60,3,20,5/20/16,,Goss' wilt,,
16GB3300,16GB,SPM 08:80655,,,IBMRI MO277,CFAR600,IBMRI MO277,30,6,60,3,20,5/20/16,,Goss' wilt,,
16GC1027,16GC,PBK CL13 R10811-1,,,,CFAR600,DRIL14.087,31,3,,1,20,5/20/16,,Goss' wilt,,
16GC1026,16GC,PBK CL13 R10753-1,,,,CFAR600,DRIL14.027,31,4,,1,20,5/20/16,,Goss' wilt,,
16GC1025,16GC,PBK CL13 R10728-1,,,,CFAR600,DRIL14.002,31,5,,1,20,5/20/16,,Goss' wilt,,
16GC1024,16GC,PBK CL13 R10789-1,,,,CFAR600,DRIL14.064,31,6,,1,20,5/20/16,,Goss' wilt,,
16GC1023,16GC,PBK CL13 R10798-1,,,,CFAR600,DRIL14.073,31,7,,1,20,5/20/16,,Goss' wilt,,
16GC1022,16GC,PBK CL13 R10748-1,,,,CFAR600,DRIL14.022,31,8,,1,20,5/20/16,,Goss' wilt,,
16GC1021,16GC,PBK CL13 R10767-1,,,,CFAR600,DRIL14.041,31,9,,1,20,5/20/16,,Goss' wilt,,
16GC1020,16GC,PBK CL13 R10763-1,,,,CFAR600,DRIL14.037,31,10,,1,20,5/20/16,,Goss' wilt,,
16GC1019,16GC,PBK CL13 R10766-1,,,,CFAR600,DRIL14.040,31,11,,1,20,5/20/16,,Goss' wilt,,
16GC1018,16GC,PBK CL13 R10779-1,,,,CFAR600,DRIL14.053,31,12,,1,20,5/20/16,,Goss' wilt,,
16GC1017,16GC,PBK CL13 R10800-1,,,,CFAR600,DRIL14.075,31,13,,1,20,5/20/16,,Goss' wilt,,
16GC1016,16GC,PBK CL13 R10808-1,,,,CFAR600,DRIL14.083,31,14,,1,20,5/20/16,,Goss' wilt,,
16GC1015,16GC,PBK CL13 R10781-1,,,,CFAR600,DRIL14.055,31,15,,1,20,5/20/16,,Goss' wilt,,
16GC1014,16GC,PBK CL13 R10775-1,,,,CFAR600,DRIL14.049,31,16,,1,20,5/20/16,,Goss' wilt,,
16GC1013,16GC,PBK CL13 R10738-1,,,,CFAR600,DRIL14.012,31,17,,1,20,5/20/16,,Goss' wilt,,
16GC1012,16GC,PBK CL13 R10770-1,,,,CFAR600,DRIL14.044,31,18,,1,20,5/20/16,,Goss' wilt,,
16GC1011,16GC,PBK CL13 R10784-1,,,,CFAR600,DRIL14.059,31,19,,1,20,5/20/16,,Goss' wilt,,
16GC1010,16GC,PBK CL13 R10735-1,,,,CFAR600,DRIL14.009,31,20,,1,20,5/20/16,,Goss' wilt,,
16GC1009,16GC,PBK CL13 R10778-2,,,,CFAR600,DRIL14.052,31,21,,1,20,5/20/16,,Goss' wilt,,
16GC1008,16GC,PBK CL13 R10810-1,,,,CFAR600,DRIL14.086,31,22,,1,20,5/20/16,,Goss' wilt,,
16GC1007,16GC,PBK CL13 R10746-1,,,,CFAR600,DRIL14.020,31,23,,1,20,5/20/16,,Goss' wilt,,
16GC1006,16GC,PBK CL13 R10790-1,,,,CFAR600,DRIL14.065,31,24,,1,20,5/20/16,,Goss' wilt,,
16GC1005,16GC,PBK CL13 R10791-1,,,,CFAR600,DRIL14.066,31,25,,1,20,5/20/16,,Goss' wilt,,
16GC1004,16GC,011:1004x1003-Bulk,,,B73xMo17,CFAR600,Mo17xB73,31,26,,1,20,5/20/16,,Goss' wilt,,
16GC1003,16GC,PBK CL13 R10741-1,,,,CFAR600,DRIL14.015,31,27,,1,20,5/20/16,,Goss' wilt,,
16GC1002,16GC,PBK CL13 R10736-2,,,,CFAR600,DRIL14.010,31,28,,1,20,5/20/16,,Goss' wilt,,
16GC1001,16GC,PBK CL13 R10787-1,,,,CFAR600,DRIL14.062,31,29,,1,20,5/20/16,,Goss' wilt,,
16GC1028,16GC,PBK CL13 R10756-1,,,,CFAR600,DRIL14.030,32,3,,1,20,5/20/16,,Goss' wilt,,
16GC1029,16GC,PBK CL13 R10765-1,,,,CFAR600,DRIL14.039,32,4,,1,20,5/20/16,,Goss' wilt,,
16GC1030,16GC,PBK CL13 R10801-1,,,,CFAR600,DRIL14.076,32,5,,1,20,5/20/16,,Goss' wilt,,
16GC1031,16GC,PBK CL13 R10780-1,,,,CFAR600,DRIL14.054,32,6,,1,20,5/20/16,,Goss' wilt,,
16GC1032,16GC,PBK CL13 R10749-1,,,,CFAR600,DRIL14.023,32,7,,1,20,5/20/16,,Goss' wilt,,
16GC1033,16GC,PBK CL13 R10727-1,,,,CFAR600,DRIL14.001,32,8,,1,20,5/20/16,,Goss' wilt,,
16GC1034,16GC,PBK CL13 R10764-1,,,,CFAR600,DRIL14.038,32,9,,1,20,5/20/16,,Goss' wilt,,
16GC1035,16GC,PBK CL13 R10804-1,,,,CFAR600,DRIL14.079,32,10,,1,20,5/20/16,,Goss' wilt,,
16GC1036,16GC,PBK CL13 R10757-1,,,,CFAR600,DRIL14.031,32,11,,1,20,5/20/16,,Goss' wilt,,
16GC1037,16GC,PBK CL13 R10773-1,,,,CFAR600,DRIL14.047,32,12,,1,20,5/20/16,,Goss' wilt,,
16GC1038,16GC,PBK CL13 R10752-1,,,,CFAR600,DRIL14.026,32,13,,1,20,5/20/16,,Goss' wilt,,
16GC1039,16GC,PBK CL13 R10755-1,,,,CFAR600,DRIL14.029,32,14,,1,20,5/20/16,,Goss' wilt,,
16GC1040,16GC,PBK CL13 R10802-1,,,,CFAR600,DRIL14.077,32,15,,1,20,5/20/16,,Goss' wilt,,
16GC1041,16GC,PBK CL13 R10737-1,,,,CFAR600,DRIL14.011,32,16,,1,20,5/20/16,,Goss' wilt,,
16GC1042,16GC,PBK CL13 R10795-1,,,,CFAR600,DRIL14.070,32,17,,1,20,5/20/16,,Goss' wilt,,
16GC1043,16GC,PBK CL13 R10744-1,,,,CFAR600,DRIL14.018,32,18,,1,20,5/20/16,,Goss' wilt,,
16GC1044,16GC,PBK CL13 R10796-1,,,,CFAR600,DRIL14.071,32,19,,1,20,5/20/16,,Goss' wilt,,
16GC1045,16GC,PBK CL13 R10742-1,,,,CFAR600,DRIL14.016,32,20,,1,20,5/20/16,,Goss' wilt,,
16GC1046,16GC,PBK CL13 R10760-1,,,,CFAR600,DRIL14.034,32,21,,1,20,5/20/16,,Goss' wilt,,
16GC1047,16GC,081:406-1,,,B73,CFAR600,B73,32,22,,1,20,5/20/16,,Goss' wilt,,
16GC1048,16GC,041:55(x)-Bulk,,,Mo17,CFAR600,Mo17,32,23,,1,20,5/20/16,,Goss' wilt,,
16GC1049,16GC,PBK CL13 R10785-1,,,,CFAR600,DRIL14.060,32,24,,1,20,5/20/16,,Goss' wilt,,
16GC1050,16GC,PBK CL13 R10759-2,,,,CFAR600,DRIL14.033,32,25,,1,20,5/20/16,,Goss' wilt,,
16GC1051,16GC,PBK CL13 R10803-1,,,,CFAR600,DRIL14.078,32,26,,1,20,5/20/16,,Goss' wilt,,
16GC1052,16GC,PBK CL13 R10775-1,,,,CFAR600,DRIL14.049,32,27,,2,20,5/20/16,,Goss' wilt,,
16GC1053,16GC,PBK CL13 R10787-1,,,,CFAR600,DRIL14.062,32,28,,2,20,5/20/16,,Goss' wilt,,
16GC1054,16GC,PBK CL13 R10766-1,,,,CFAR600,DRIL14.040,32,29,,2,20,5/20/16,,Goss' wilt,,
16GC1055,16GC,PBK CL13 R10791-1,,,,CFAR600,DRIL14.066,32,30,,2,20,5/20/16,,Goss' wilt,,
16GC1056,16GC,PBK CL13 R10790-1,,,,CFAR600,DRIL14.065,32,31,,2,20,5/20/16,,Goss' wilt,,
16GC1057,16GC,PBK CL13 R10736-2,,,,CFAR600,DRIL14.010,32,32,,2,20,5/20/16,,Goss' wilt,,
16GC1058,16GC,PBK CL13 R10795-1,,,,CFAR600,DRIL14.070,32,33,,2,20,5/20/16,,Goss' wilt,,
16GC1059,16GC,011:1004x1003-Bulk,,,B73xMo17,CFAR600,Mo17xB73,32,34,,2,20,5/20/16,,Goss' wilt,,
16GC1060,16GC,PBK CL13 R10770-1,,,,CFAR600,DRIL14.044,32,35,,2,20,5/20/16,,Goss' wilt,,
16GC1061,16GC,PBK CL13 R10798-1,,,,CFAR600,DRIL14.073,32,36,,2,20,5/20/16,,Goss' wilt,,
16GC1062,16GC,PBK CL13 R10735-1,,,,CFAR600,DRIL14.009,32,37,,2,20,5/20/16,,Goss' wilt,,
16GC1063,16GC,PBK CL13 R10802-1,,,,CFAR600,DRIL14.077,32,38,,2,20,5/20/16,,Goss' wilt,,
16GC1064,16GC,PBK CL13 R10741-1,,,,CFAR600,DRIL14.015,32,39,,2,20,5/20/16,,Goss' wilt,,
16GC1065,16GC,041:55(x)-Bulk,,,Mo17,CFAR600,Mo17,32,40,,2,20,5/20/16,,Goss' wilt,,
16GC1066,16GC,PBK CL13 R10804-1,,,,CFAR600,DRIL14.079,32,41,,2,20,5/20/16,,Goss' wilt,,
16GC1067,16GC,PBK CL13 R10759-2,,,,CFAR600,DRIL14.033,32,42,,2,20,5/20/16,,Goss' wilt,,
16GC1068,16GC,PBK CL13 R10728-1,,,,CFAR600,DRIL14.002,32,43,,2,20,5/20/16,,Goss' wilt,,
16GC1069,16GC,PBK CL13 R10781-1,,,,CFAR600,DRIL14.055,32,44,,2,20,5/20/16,,Goss' wilt,,
16GC1070,16GC,PBK CL13 R10784-1,,,,CFAR600,DRIL14.059,32,45,,2,20,5/20/16,,Goss' wilt,,
16GC1071,16GC,PBK CL13 R10744-1,,,,CFAR600,DRIL14.018,32,46,,2,20,5/20/16,,Goss' wilt,,
16GC1072,16GC,PBK CL13 R10742-1,,,,CFAR600,DRIL14.016,32,47,,2,20,5/20/16,,Goss' wilt,,
16GC1073,16GC,PBK CL13 R10755-1,,,,CFAR600,DRIL14.029,32,48,,2,20,5/20/16,,Goss' wilt,,
16GC1074,16GC,PBK CL13 R10778-2,,,,CFAR600,DRIL14.052,32,49,,2,20,5/20/16,,Goss' wilt,,
16GC1075,16GC,PBK CL13 R10753-1,,,,CFAR600,DRIL14.027,32,50,,2,20,5/20/16,,Goss' wilt,,
16GC1076,16GC,PBK CL13 R10785-1,,,,CFAR600,DRIL14.060,32,51,,2,20,5/20/16,,Goss' wilt,,
16GC1077,16GC,PBK CL13 R10738-1,,,,CFAR600,DRIL14.012,32,52,,2,20,5/20/16,,Goss' wilt,,
16GC1078,16GC,PBK CL13 R10810-1,,,,CFAR600,DRIL14.086,32,53,,2,20,5/20/16,,Goss' wilt,,
16GC1079,16GC,PBK CL13 R10763-1,,,,CFAR600,DRIL14.037,32,54,,2,20,5/20/16,,Goss' wilt,,
16GC1080,16GC,PBK CL13 R10746-1,,,,CFAR600,DRIL14.020,32,55,,2,20,5/20/16,,Goss' wilt,,
16GC1081,16GC,PBK CL13 R10801-1,,,,CFAR600,DRIL14.076,32,56,,2,20,5/20/16,,Goss' wilt,,
16GC1082,16GC,PBK CL13 R10808-1,,,,CFAR600,DRIL14.083,32,57,,2,20,5/20/16,,Goss' wilt,,
16GC1083,16GC,PBK CL13 R10789-1,,,,CFAR600,DRIL14.064,32,58,,2,20,5/20/16,,Goss' wilt,,
16GC1084,16GC,081:406-1,,,B73,CFAR600,B73,32,59,,2,20,5/20/16,,Goss' wilt,,
16GC1085,16GC,PBK CL13 R10760-1,,,,CFAR600,DRIL14.034,32,60,,2,20,5/20/16,,Goss' wilt,,
16GC1086,16GC,PBK CL13 R10764-1,,,,CFAR600,DRIL14.038,32,61,,2,20,5/20/16,,Goss' wilt,,
16GC1087,16GC,PBK CL13 R10765-1,,,,CFAR600,DRIL14.039,32,62,,2,20,5/20/16,,Goss' wilt,,
16GC1088,16GC,PBK CL13 R10757-1,,,,CFAR600,DRIL14.031,32,63,,2,20,5/20/16,,Goss' wilt,,
16GC1089,16GC,PBK CL13 R10752-1,,,,CFAR600,DRIL14.026,32,64,,2,20,5/20/16,,Goss' wilt,,
16GC1090,16GC,PBK CL13 R10773-1,,,,CFAR600,DRIL14.047,32,65,,2,20,5/20/16,,Goss' wilt,,
16GC1091,16GC,PBK CL13 R10756-1,,,,CFAR600,DRIL14.030,32,66,,2,20,5/20/16,,Goss' wilt,,
16GC1092,16GC,PBK CL13 R10796-1,,,,CFAR600,DRIL14.071,32,67,,2,20,5/20/16,,Goss' wilt,,
16GC1093,16GC,PBK CL13 R10767-1,,,,CFAR600,DRIL14.041,32,68,,2,20,5/20/16,,Goss' wilt,,
16GC1094,16GC,PBK CL13 R10800-1,,,,CFAR600,DRIL14.075,32,69,,2,20,5/20/16,,Goss' wilt,,
16GC1095,16GC,PBK CL13 R10748-1,,,,CFAR600,DRIL14.022,32,70,,2,20,5/20/16,,Goss' wilt,,
16GC1096,16GC,PBK CL13 R10727-1,,,,CFAR600,DRIL14.001,32,71,,2,20,5/20/16,,Goss' wilt,,
16GC1097,16GC,PBK CL13 R10737-1,,,,CFAR600,DRIL14.011,32,72,,2,20,5/20/16,,Goss' wilt,,
16GC1098,16GC,PBK CL13 R10811-1,,,,CFAR600,DRIL14.087,32,73,,2,20,5/20/16,,Goss' wilt,,
16GC1099,16GC,PBK CL13 R10779-1,,,,CFAR600,DRIL14.053,32,74,,2,20,5/20/16,,Goss' wilt,,
16GC1102,16GC,PBK CL13 R10749-1,,,,CFAR600,DRIL14.023,33,72,,2,20,5/20/16,,Goss' wilt,,
16GC1101,16GC,PBK CL13 R10803-1,,,,CFAR600,DRIL14.078,33,73,,2,20,5/20/16,,Goss' wilt,,
16GC1100,16GC,PBK CL13 R10780-1,,,,CFAR600,DRIL14.054,33,74,,2,20,5/20/16,,Goss' wilt,,
16GD0001,16GD,Ames 27194 ,,,W401,CFAR600,W401,2,3,1,1,20,5/20/16,,Goss wilt,,
16GD0002,16GD,NSL 30053 ,,,W22,CFAR600,W22,2,4,1,1,20,5/20/16,,Goss wilt,,
16GD0003,16GD,Ames 27176 ,,,NC360,CFAR600,NC360,2,5,1,1,20,5/20/16,,Goss wilt,,
16GD0004,16GD,Ames 27261 ,,,NC298,CFAR600,NC298,2,6,1,1,20,5/20/16,,Goss wilt,,
16GD0005,16GD,Ames 27170 ,,,NC348,CFAR600,NC348,2,7,1,1,20,5/20/16,,Goss wilt,,
16GD0006,16GD,Ames 18999 ,,,Ab28A,CFAR600,Ab28A,2,8,1,1,20,5/20/16,,Goss wilt,,
16GD0007,16GD,Ames 27187 ,,,R4,CFAR600,R4,2,9,1,1,20,5/20/16,,Goss wilt,,
16GD0008,16GD,PI 608774 ,,,B75,CFAR600,B75,2,10,1,1,20,5/20/16,,Goss wilt,,
16GD0009,16GD,Ames 27095 ,,,CML 321,CFAR600,CML 321,2,11,1,1,20,5/20/16,,Goss wilt,,
16GD0010,16GD,Ames 27097 ,,,CML 323,CFAR600,CML 323,2,12,1,1,20,5/20/16,,Goss wilt,,
16GD0011,16GD,Ames 27142 ,,,NC292,CFAR600,NC292,2,13,1,1,20,5/20/16,,Goss wilt,,
16GD0012,16GD,011:196-1,,,CQ184A,CFAR600,CQ184A,2,14,1,1,20,5/20/16,,Goss wilt,,
16GD0013,16GD,Ames 26138 ,,,CI 187-2,CFAR600,CI 187-2,2,15,1,1,20,5/20/16,,Goss wilt,,
16GD0014,16GD,Ames 27188 ,,,SA24,CFAR600,SA24,2,16,1,1,20,5/20/16,,Goss wilt,,
16GD0015,16GD,011:292-5,,,FR4326,CFAR600,FR4326,2,17,1,1,20,5/20/16,,Goss wilt,,
16GD0016,16GD,PI 595530 ,,,CML 9,CFAR600,CML 9,2,18,1,1,20,5/20/16,,Goss wilt,,
16GD0017,16GD,Ames 27160 ,,,NC328,CFAR600,NC328,2,19,1,1,20,5/20/16,,Goss wilt,,
16GD0018,16GD,Ames 27132 ,,,L578,CFAR600,L578,2,20,1,1,20,5/20/16,,Goss wilt,,
16GD0019,16GD,Ames 23405 ,,,A239,CFAR600,A239,2,21,2,1,20,5/20/16,,Goss wilt,,
16GD0020,16GD,Ames 27070 ,,,CM7,CFAR600,CM7,2,22,2,1,20,5/20/16,,Goss wilt,,
16GD0021,16GD,Ames 27177 ,,,NC362,CFAR600,NC362,2,23,2,1,20,5/20/16,,Goss wilt,,
16GD0022,16GD,Ames 27191 ,,,U267Y,CFAR600,U267Y,2,24,2,1,20,5/20/16,,Goss wilt,,
16GD0023,16GD,011:196-1,,,CQ184A,CFAR600,CQ184A,2,25,2,1,20,5/20/16,,Goss wilt,,
16GD0024,16GD,PI 587125 ,,,CO109,CFAR600,CO109,2,26,2,1,20,5/20/16,,Goss wilt,,
