1,1,70,1,No Collection,No Collection,No Collection
1619,17244,3,1,NULL,Field Harvest,No comments
1620,17245,3,1,NULL,Field Harvest,No comments
1621,17246,3,1,NULL,Field Harvest,No comments
1622,17247,72,1,NULL,Field Harvest,No comments
1623,17249,3,1,NULL,Field Harvest,No comments
1624,17250,3,1,NULL,Field Harvest,No comments
1625,17251,3,1,NULL,Field Harvest,No comments
1626,17252,3,1,NULL,Field Harvest,No comments
1627,17253,3,1,NULL,Field Harvest,No comments
1628,17254,3,1,NULL,Field Harvest,No comments
1629,17256,3,1,NULL,Field Harvest,No comments
1630,17257,3,1,NULL,Field Harvest,No comments
1631,17258,3,1,NULL,Field Harvest,No comments
1632,17259,3,1,NULL,Field Harvest,No comments
1633,17260,3,1,NULL,Field Harvest,No comments
1634,17261,3,1,NULL,Field Harvest,No comments
1635,17262,3,1,NULL,Field Harvest,No comments
1636,17263,3,1,NULL,Field Harvest,No comments
1637,17264,3,1,NULL,Field Harvest,No comments
1638,17265,3,1,NULL,Field Harvest,No comments
1639,17266,3,1,NULL,Field Harvest,No comments
1640,17267,3,1,NULL,Field Harvest,No comments
1641,17269,3,1,NULL,Field Harvest,No comments
1642,17270,3,1,NULL,Field Harvest,No comments
1643,17271,3,1,NULL,Field Harvest,No comments
1644,17273,3,1,NULL,Field Harvest,No comments
1645,17274,3,1,NULL,Field Harvest,No comments
1646,17275,3,1,NULL,Field Harvest,No comments
1647,17277,3,1,NULL,Field Harvest,No comments
1648,17278,3,1,NULL,Field Harvest,No comments
1649,17279,3,1,NULL,Field Harvest,No comments
1650,17280,3,1,NULL,Field Harvest,No comments
1651,17281,3,1,NULL,Field Harvest,No comments
1652,17283,3,1,NULL,Field Harvest,No comments
1653,17284,3,1,NULL,Field Harvest,No comments
1654,17285,3,1,NULL,Field Harvest,No comments
1655,17286,3,1,NULL,Field Harvest,No comments
1656,17287,3,1,NULL,Field Harvest,No comments
1657,17288,3,1,NULL,Field Harvest,No comments
1658,17289,3,1,NULL,Field Harvest,No comments
1659,17290,3,1,NULL,Field Harvest,No comments
1660,17291,3,1,NULL,Field Harvest,No comments
1661,17292,3,1,NULL,Field Harvest,No comments
1662,17294,3,1,NULL,Field Harvest,No comments
1663,17295,3,1,NULL,Field Harvest,No comments
1664,17296,3,1,NULL,Field Harvest,No comments
1665,17298,3,1,NULL,Field Harvest,No comments
1666,17299,3,1,NULL,Field Harvest,No comments
1667,17300,3,1,NULL,Field Harvest,No comments
1668,17301,3,1,NULL,Field Harvest,No comments
1669,17302,3,1,NULL,Field Harvest,No comments
1670,17303,3,1,NULL,Field Harvest,No comments
1671,17304,3,1,NULL,Field Harvest,No comments
1672,17306,3,1,NULL,Field Harvest,No comments
1673,17307,3,1,NULL,Field Harvest,No comments
1674,17308,3,1,NULL,Field Harvest,No comments
1675,17309,3,1,NULL,Field Harvest,No comments
1676,17310,3,1,NULL,Field Harvest,No comments
1677,17311,3,1,NULL,Field Harvest,No comments
1678,17312,3,1,NULL,Field Harvest,No comments
1679,17313,3,1,NULL,Field Harvest,No comments
1680,17314,3,1,NULL,Field Harvest,No comments
1681,17316,3,1,NULL,Field Harvest,No comments
1682,17317,3,1,NULL,Field Harvest,No comments
1683,17318,3,1,NULL,Field Harvest,No comments
1684,17319,3,1,NULL,Field Harvest,No comments
1685,17320,3,1,NULL,Field Harvest,No comments
1686,17321,3,1,NULL,Field Harvest,No comments
1687,17322,3,1,NULL,Field Harvest,No comments
1688,17323,3,1,NULL,Field Harvest,No comments
1689,17324,3,1,NULL,Field Harvest,No comments
1690,17325,3,1,NULL,Field Harvest,No comments
1691,17326,3,1,NULL,Field Harvest,No comments
1692,17327,3,1,NULL,Field Harvest,No comments
1693,17328,3,1,NULL,Field Harvest,No comments
1694,17329,3,1,NULL,Field Harvest,No comments
1695,17330,3,1,NULL,Field Harvest,No comments
1696,17331,3,1,NULL,Field Harvest,No comments
1697,17333,3,1,NULL,Field Harvest,No comments
1698,17334,3,1,NULL,Field Harvest,No comments
1699,17335,3,1,NULL,Field Harvest,No comments
1700,17336,3,1,NULL,Field Harvest,No comments
1701,17337,3,1,NULL,Field Harvest,No comments
1702,17340,3,1,NULL,Field Harvest,No comments
1703,17341,3,1,NULL,Field Harvest,No comments
1704,17342,3,1,NULL,Field Harvest,No comments
1705,17343,3,1,NULL,Field Harvest,No comments
1706,17344,3,1,NULL,Field Harvest,No comments
1707,17346,3,1,NULL,Field Harvest,No comments
1708,17347,3,1,NULL,Field Harvest,No comments
1709,17348,3,1,NULL,Field Harvest,No comments
1710,17349,3,1,NULL,Field Harvest,No comments
1711,17350,3,1,NULL,Field Harvest,No comments
1712,17351,3,1,NULL,Field Harvest,No comments
1713,17352,3,1,NULL,Field Harvest,No comments
1714,17354,3,1,NULL,Field Harvest,No comments
1715,17355,3,1,NULL,Field Harvest,No comments
1716,17356,3,1,NULL,Field Harvest,No comments
1717,17357,3,1,NULL,Field Harvest,No comments
1718,17358,3,1,NULL,Field Harvest,No comments
1719,17359,3,1,NULL,Field Harvest,No comments
1720,17361,3,1,NULL,Field Harvest,No comments
1721,17362,3,1,NULL,Field Harvest,No comments
1722,17363,3,1,NULL,Field Harvest,No comments
1723,17364,3,1,NULL,Field Harvest,No comments
1724,17365,3,1,NULL,Field Harvest,No comments
1725,17366,3,1,NULL,Field Harvest,No comments
1726,17367,3,1,NULL,Field Harvest,No comments
1727,17368,3,1,NULL,Field Harvest,No comments
1728,17369,3,1,NULL,Field Harvest,No comments
1729,17370,3,1,NULL,Field Harvest,No comments
1730,17371,3,1,NULL,Field Harvest,No comments
1731,17372,3,1,NULL,Field Harvest,No comments
1732,17373,3,1,NULL,Field Harvest,No comments
1733,17375,3,1,NULL,Field Harvest,No comments
1734,17377,3,1,NULL,Field Harvest,No comments
1735,17378,3,1,NULL,Field Harvest,No comments
1736,17379,3,1,NULL,Field Harvest,No comments
1737,17380,3,1,NULL,Field Harvest,No comments
1738,17381,3,1,NULL,Field Harvest,No comments
1739,17383,3,1,NULL,Field Harvest,No comments
1740,17384,3,1,NULL,Field Harvest,No comments
1741,17385,3,1,NULL,Field Harvest,No comments
1742,17386,3,1,NULL,Field Harvest,No comments
1743,17387,3,1,NULL,Field Harvest,No comments
1744,17388,3,1,NULL,Field Harvest,No comments
1745,17389,3,1,NULL,Field Harvest,No comments
1746,17390,3,1,NULL,Field Harvest,No comments
1747,17391,3,1,NULL,Field Harvest,No comments
1748,17392,3,1,NULL,Field Harvest,No comments
1749,17393,3,1,NULL,Field Harvest,No comments
1750,17395,3,1,NULL,Field Harvest,No comments
1751,17397,3,1,NULL,Field Harvest,No comments
1752,17398,3,1,NULL,Field Harvest,No comments
1753,17399,3,1,NULL,Field Harvest,No comments
1754,17400,3,1,NULL,Field Harvest,No comments
1755,17401,3,1,NULL,Field Harvest,No comments
1756,17402,3,1,NULL,Field Harvest,No comments
1757,17403,3,1,NULL,Field Harvest,No comments
1758,17404,3,1,NULL,Field Harvest,No comments
1759,17405,3,1,NULL,Field Harvest,No comments
1760,17406,3,1,NULL,Field Harvest,No comments
1761,17407,3,1,NULL,Field Harvest,No comments
1762,17408,3,1,NULL,Field Harvest,No comments
1763,17409,72,1,NULL,Field Harvest,No comments
1764,17410,3,1,NULL,Field Harvest,No comments
1765,17411,3,1,NULL,Field Harvest,No comments
1766,17412,3,1,NULL,Field Harvest,No comments
1767,17413,3,1,NULL,Field Harvest,No comments
1768,17414,3,1,NULL,Field Harvest,No comments
1769,17416,3,1,NULL,Field Harvest,No comments
1770,17417,3,1,NULL,Field Harvest,No comments
1771,17418,3,1,NULL,Field Harvest,No comments
1772,17419,3,1,NULL,Field Harvest,No comments
1773,17420,3,1,NULL,Field Harvest,No comments
1774,17422,3,1,NULL,Field Harvest,No comments
1775,17425,3,1,NULL,Field Harvest,No comments
1776,17426,3,1,NULL,Field Harvest,No comments
1777,17427,3,1,NULL,Field Harvest,No comments
1778,17428,72,1,NULL,Field Harvest,No comments
1779,17429,3,1,NULL,Field Harvest,No comments
1780,17430,3,1,NULL,Field Harvest,No comments
1781,17431,3,1,NULL,Field Harvest,No comments
1782,17432,3,1,NULL,Field Harvest,No comments
1783,17433,3,1,NULL,Field Harvest,No comments
1784,17434,3,1,NULL,Field Harvest,No comments
1785,17435,3,1,NULL,Field Harvest,No comments
1786,17436,3,1,NULL,Field Harvest,No comments
1787,17437,3,1,NULL,Field Harvest,No comments
1788,17438,3,1,NULL,Field Harvest,No comments
1789,17439,3,1,NULL,Field Harvest,No comments
1790,17440,3,1,NULL,Field Harvest,No comments
1791,17441,72,1,NULL,Field Harvest,No comments
1792,17442,72,1,NULL,Field Harvest,No comments
1793,17443,3,1,NULL,Field Harvest,No comments
1794,17444,3,1,NULL,Field Harvest,No comments
1795,17445,3,1,NULL,Field Harvest,No comments
1796,17446,3,1,NULL,Field Harvest,No comments
1797,17447,1,1,NULL,Field Harvest,No comments
1798,17448,1,1,NULL,Field Harvest,No comments
1799,17449,3,1,NULL,Field Harvest,No comments
1800,17450,1,1,NULL,Field Harvest,No comments
1801,17451,1,1,NULL,Field Harvest,No comments
1802,17452,3,1,NULL,Field Harvest,No comments
1803,17453,1,1,NULL,Field Harvest,No comments
1804,17454,1,1,NULL,Field Harvest,No comments
1805,17455,72,1,NULL,Field Harvest,No comments
1806,17456,1,1,NULL,Field Harvest,No comments
1807,17457,1,1,NULL,Field Harvest,No comments
1808,17458,3,1,NULL,Field Harvest,No comments
1809,17459,1,1,NULL,Field Harvest,No comments
1810,17460,72,1,NULL,Field Harvest,No comments
1811,17461,72,1,NULL,Field Harvest,No comments
1812,17462,1,1,NULL,Field Harvest,No comments
1813,17463,1,1,NULL,Field Harvest,No comments
1814,17464,3,1,NULL,Field Harvest,No comments
1815,17465,1,1,NULL,Field Harvest,No comments
1816,17466,1,1,NULL,Field Harvest,No comments
1817,17467,3,1,NULL,Field Harvest,No comments
1818,17468,1,1,NULL,Field Harvest,No comments
1819,17469,3,1,NULL,Field Harvest,No comments
1820,17470,1,1,NULL,Field Harvest,No comments
1821,17471,72,1,NULL,Field Harvest,No comments
1822,17472,1,1,NULL,Field Harvest,No comments
1823,17473,1,1,NULL,Field Harvest,No comments
1824,17474,72,1,NULL,Field Harvest,No comments
1825,17475,1,1,NULL,Field Harvest,No comments
1826,17476,1,1,NULL,Field Harvest,No comments
1827,17477,1,1,NULL,Field Harvest,No comments
1828,17478,3,1,NULL,Field Harvest,No comments
1829,17479,1,1,NULL,Field Harvest,No comments
1830,17480,3,1,NULL,Field Harvest,No comments
1831,17481,1,1,NULL,Field Harvest,No comments
1832,17482,1,1,NULL,Field Harvest,No comments
1833,17483,1,1,NULL,Field Harvest,No comments
1834,17484,3,1,NULL,Field Harvest,No comments
1835,17485,1,1,NULL,Field Harvest,No comments
1836,17486,1,1,NULL,Field Harvest,No comments
1837,17487,1,1,NULL,Field Harvest,No comments
1838,17488,1,1,NULL,Field Harvest,No comments
1839,17489,72,1,NULL,Field Harvest,No comments
1840,17490,1,1,NULL,Field Harvest,No comments
1841,17491,3,1,NULL,Field Harvest,No comments
1842,17492,1,1,NULL,Field Harvest,No comments
1843,17493,1,1,NULL,Field Harvest,No comments
1844,17494,3,1,NULL,Field Harvest,No comments
1845,17495,1,1,NULL,Field Harvest,No comments
1846,17496,3,1,NULL,Field Harvest,No comments
1847,17497,1,1,NULL,Field Harvest,No comments
1848,17498,3,1,NULL,Field Harvest,No comments
1849,17499,72,1,NULL,Field Harvest,No comments
1850,17500,3,1,NULL,Field Harvest,No comments
1851,17501,1,1,NULL,Field Harvest,No comments
1852,17502,1,1,NULL,Field Harvest,No comments
1853,17503,1,1,NULL,Field Harvest,No comments
1854,17504,1,1,NULL,Field Harvest,No comments
1855,17505,1,1,NULL,Field Harvest,No comments
1856,17506,1,1,NULL,Field Harvest,No comments
1857,17507,3,1,NULL,Field Harvest,No comments
1858,17508,72,1,NULL,Field Harvest,No comments
1859,17509,3,1,NULL,Field Harvest,No comments
1860,17510,72,1,NULL,Field Harvest,No comments
1861,17511,3,1,NULL,Field Harvest,No comments
1862,17512,3,1,NULL,Field Harvest,No comments
1863,17513,3,1,NULL,Field Harvest,No comments
1864,17514,1,1,NULL,Field Harvest,No comments
1865,17515,3,1,NULL,Field Harvest,No comments
1866,17516,1,1,NULL,Field Harvest,No comments
1867,17517,1,1,NULL,Field Harvest,No comments
1868,17518,1,1,NULL,Field Harvest,No comments
1869,17519,3,1,NULL,Field Harvest,No comments
1870,17520,72,1,NULL,Field Harvest,No comments
1871,17521,1,1,NULL,Field Harvest,No comments
1872,17522,72,1,NULL,Field Harvest,No comments
1873,17523,3,1,NULL,Field Harvest,No comments
1874,17524,3,1,NULL,Field Harvest,No comments
1875,17525,72,1,NULL,Field Harvest,No comments
1876,17526,1,1,NULL,Field Harvest,No comments
1877,17527,1,1,NULL,Field Harvest,No comments
1878,17528,1,1,NULL,Field Harvest,No comments
1879,17529,3,1,NULL,Field Harvest,No comments
1880,17530,1,1,NULL,Field Harvest,No comments
1881,17531,1,1,NULL,Field Harvest,No comments
1882,17532,3,1,NULL,Field Harvest,No comments
1883,17533,1,1,NULL,Field Harvest,No comments
1884,17534,1,1,NULL,Field Harvest,No comments
1885,17535,1,1,NULL,Field Harvest,No comments
1886,17536,3,1,NULL,Field Harvest,No comments
1887,17537,3,1,NULL,Field Harvest,No comments
1888,17538,1,1,NULL,Field Harvest,No comments
1889,17539,1,1,NULL,Field Harvest,No comments
1890,17540,3,1,NULL,Field Harvest,No comments
1891,17541,3,1,NULL,Field Harvest,No comments
1892,17542,72,1,NULL,Field Harvest,No comments
1893,17543,3,1,NULL,Field Harvest,No comments
1894,17544,3,1,NULL,Field Harvest,No comments
1895,17545,1,1,NULL,Field Harvest,No comments
1896,17546,1,1,NULL,Field Harvest,No comments
1897,17547,72,1,NULL,Field Harvest,No comments
1898,17548,3,1,NULL,Field Harvest,No comments
1899,17549,1,1,NULL,Field Harvest,No comments
1900,17550,1,1,NULL,Field Harvest,No comments
1901,17551,1,1,NULL,Field Harvest,No comments
1902,17552,3,1,NULL,Field Harvest,No comments
1903,17553,72,1,NULL,Field Harvest,No comments
1904,17554,72,1,NULL,Field Harvest,No comments
1905,17555,1,1,NULL,Field Harvest,No comments
1906,17556,3,1,NULL,Field Harvest,No comments
1907,17557,3,1,NULL,Field Harvest,No comments
1908,17558,1,1,NULL,Field Harvest,No comments
1909,17559,3,1,NULL,Field Harvest,No comments
1910,17560,3,1,NULL,Field Harvest,No comments
1911,17561,3,1,NULL,Field Harvest,No comments
1912,17562,3,1,NULL,Field Harvest,No comments
1913,17563,1,1,NULL,Field Harvest,No comments
1914,17564,1,1,NULL,Field Harvest,No comments
1915,17565,3,1,NULL,Field Harvest,No comments
1916,17566,72,1,NULL,Field Harvest,No comments
1917,17567,1,1,NULL,Field Harvest,No comments
1918,17568,72,1,NULL,Field Harvest,No comments
1919,17569,1,1,NULL,Field Harvest,No comments
1920,17570,3,1,NULL,Field Harvest,No comments
1921,17571,3,1,NULL,Field Harvest,No comments
1922,17572,72,1,NULL,Field Harvest,No comments
1923,17573,1,1,NULL,Field Harvest,No comments
1924,17574,3,1,NULL,Field Harvest,No comments
1925,17575,3,1,NULL,Field Harvest,No comments
1926,17576,1,1,NULL,Field Harvest,No comments
1927,17577,3,1,NULL,Field Harvest,No comments
1928,17578,1,1,NULL,Field Harvest,No comments
1929,17579,3,1,NULL,Field Harvest,No comments
1930,17580,3,1,NULL,Field Harvest,No comments
1931,17581,1,1,NULL,Field Harvest,No comments
1932,17582,1,1,NULL,Field Harvest,No comments
1933,17583,1,1,NULL,Field Harvest,No comments
1934,17584,1,1,NULL,Field Harvest,No comments
1935,17585,3,1,NULL,Field Harvest,No comments
1936,17586,1,1,NULL,Field Harvest,No comments
1937,17587,3,1,NULL,Field Harvest,No comments
1938,17588,3,1,NULL,Field Harvest,No comments
1939,17589,3,1,NULL,Field Harvest,No comments
1940,17590,1,1,NULL,Field Harvest,No comments
1941,17591,72,1,NULL,Field Harvest,No comments
1942,17592,3,1,NULL,Field Harvest,No comments
1943,17593,1,1,NULL,Field Harvest,No comments
1944,17594,1,1,NULL,Field Harvest,No comments
1945,17595,3,1,NULL,Field Harvest,No comments
1946,17596,3,1,NULL,Field Harvest,No comments
1947,17597,1,1,NULL,Field Harvest,No comments
1948,17598,1,1,NULL,Field Harvest,No comments
1949,17599,1,1,NULL,Field Harvest,No comments
1950,17600,1,1,NULL,Field Harvest,No comments
1951,17601,1,1,NULL,Field Harvest,No comments
1952,17602,1,1,NULL,Field Harvest,No comments
1953,17603,72,1,NULL,Field Harvest,No comments
1954,17604,1,1,NULL,Field Harvest,No comments
1955,17605,1,1,NULL,Field Harvest,No comments
1956,17606,1,1,NULL,Field Harvest,No comments
1957,17607,1,1,NULL,Field Harvest,No comments
1958,17608,1,1,NULL,Field Harvest,No comments
1959,17609,1,1,NULL,Field Harvest,No comments
1960,17610,72,1,NULL,Field Harvest,No comments
1961,17611,1,1,NULL,Field Harvest,No comments
1962,17612,1,1,NULL,Field Harvest,No comments
1963,17613,72,1,NULL,Field Harvest,No comments
1964,17614,72,1,NULL,Field Harvest,No comments
1965,17615,1,1,NULL,Field Harvest,No comments
1966,17616,1,1,NULL,Field Harvest,No comments
1967,17617,1,1,NULL,Field Harvest,No comments
1968,17618,1,1,NULL,Field Harvest,No comments
1969,17619,1,1,NULL,Field Harvest,No comments
1970,17620,1,1,NULL,Field Harvest,No comments
1971,17621,3,1,NULL,Field Harvest,No comments
1972,17622,1,1,NULL,Field Harvest,No comments
1973,17623,1,1,NULL,Field Harvest,No comments
1974,17624,1,1,NULL,Field Harvest,No comments
1975,17625,1,1,NULL,Field Harvest,No comments
1976,17626,3,1,NULL,Field Harvest,No comments
1977,17627,1,1,NULL,Field Harvest,No comments
1978,17628,3,1,NULL,Field Harvest,No comments
1979,17629,1,1,NULL,Field Harvest,No comments
1980,17630,3,1,NULL,Field Harvest,No comments
1981,17631,72,1,NULL,Field Harvest,No comments
1982,17632,1,1,NULL,Field Harvest,No comments
1983,17633,1,1,NULL,Field Harvest,No comments
1984,17634,1,1,NULL,Field Harvest,No comments
1985,17635,1,1,NULL,Field Harvest,No comments
1986,17636,72,1,NULL,Field Harvest,No comments
1987,17637,3,1,NULL,Field Harvest,No comments
1988,17638,1,1,NULL,Field Harvest,No comments
1989,17639,3,1,NULL,Field Harvest,No comments
1990,17640,3,1,NULL,Field Harvest,No comments
1991,17641,3,1,NULL,Field Harvest,No comments
1992,17642,3,1,NULL,Field Harvest,No comments
1993,17643,3,1,NULL,Field Harvest,No comments
1994,17644,72,1,NULL,Field Harvest,No comments
1995,17645,1,1,NULL,Field Harvest,No comments
1996,17646,3,1,NULL,Field Harvest,No comments
1997,17647,3,1,NULL,Field Harvest,No comments
1998,17648,3,1,NULL,Field Harvest,No comments
1999,17649,3,1,NULL,Field Harvest,No comments
2000,17650,1,1,NULL,Field Harvest,No comments
2001,17651,1,1,NULL,Field Harvest,No comments
2002,17652,3,1,NULL,Field Harvest,No comments
2003,17653,1,1,NULL,Field Harvest,No comments
2004,17654,3,1,NULL,Field Harvest,No comments
2005,17655,72,1,NULL,Field Harvest,No comments
2006,17656,1,1,NULL,Field Harvest,No comments
2007,17657,1,1,NULL,Field Harvest,No comments
2008,17658,1,1,NULL,Field Harvest,No comments
2009,17659,3,1,NULL,Field Harvest,No comments
2010,17660,3,1,NULL,Field Harvest,No comments
2011,17661,72,1,NULL,Field Harvest,No comments
2012,17662,3,1,NULL,Field Harvest,No comments
2013,17663,3,1,NULL,Field Harvest,No comments
2014,17664,3,1,NULL,Field Harvest,No comments
2015,17665,72,1,NULL,Field Harvest,No comments
2016,17666,1,1,NULL,Field Harvest,No comments
2017,17667,1,1,NULL,Field Harvest,No comments
2018,17668,1,1,NULL,Field Harvest,No comments
2019,17669,3,1,NULL,Field Harvest,No comments
2020,17670,72,1,NULL,Field Harvest,No comments
2021,17671,3,1,NULL,Field Harvest,No comments
2022,17672,1,1,NULL,Field Harvest,No comments
2023,17673,1,1,NULL,Field Harvest,No comments
2024,17674,3,1,NULL,Field Harvest,No comments
2025,17675,3,1,NULL,Field Harvest,No comments
2026,17676,1,1,NULL,Field Harvest,No comments
2027,17677,3,1,NULL,Field Harvest,No comments
2028,17678,1,1,NULL,Field Harvest,No comments
2029,17679,3,1,NULL,Field Harvest,No comments
2030,17680,1,1,NULL,Field Harvest,No comments
2031,17681,1,1,NULL,Field Harvest,No comments
2032,17682,1,1,NULL,Field Harvest,No comments
2033,17683,1,1,NULL,Field Harvest,No comments
2034,17684,3,1,NULL,Field Harvest,No comments
2035,17685,1,1,NULL,Field Harvest,No comments
2036,17686,1,1,NULL,Field Harvest,No comments
